drug	gene
DB12010	CAMK1G
DB12010	CAMK2A
DB12010	CAMK2B
DB12010	CAMK2D
DB12010	CAMK2G
DB12010	CAMKK1
DB12010	CAMKK2
DB12010	CASK
DB12010	CSN3
DB12010	CDK1
DB12010	CDC42BPG
DB12010	CDK4
DB12010	CDKL1
DB12010	CDKL2
DB12010	CHEK1
DB12010	CHEK2
DB12010	CIT
DB12010	CLK1
DB12010	CLK2
DB12010	CLK3
DB12010	CLK4
DB12010	CSF1R
DB12010	CSK
DB12010	CSNK1A1
DB12010	CSNK2A1
DB12010	CSNK2A2
DB12010	DAPK1
DB12010	DAPK2
DB12010	DAPK3
DB12010	DCLK1
DB12010	DCLK2
DB12010	DCLK3
DB12010	DDR1
DB12010	DDR2
DB12010	DYRK1A
DB12010	DYRK1B
DB12010	EGFR
DB12010	EIF2AK1
DB12010	EIF2AK2
DB12010	EIF2AK4
DB12010	EPHA1
DB12010	EPHA2
DB12010	EPHA3
DB12010	EPHA4
DB12010	EPHA5
DB12010	EPHA6
DB12010	EPHA7
DB12010	EPHA8
DB12010	EPHB1
DB12010	EPHB2
DB12010	EPHB4
DB12010	EPHB6
DB12010	ERBB2
DB12010	ERBB4
DB12010	ERN1
DB12010	FER
DB12010	FES
DB12010	FGFR1
DB12010	FGFR2
DB12010	FGFR3
DB12010	FGR
DB12010	FLT1
DB12010	FLT3
DB12010	FLT4
DB12010	MTOR
DB12010	FRK
DB12010	FYN
DB12010	GAK
DB12010	GSK3A
DB12010	GSK3B
DB12010	HCK
DB12010	HIPK2
DB12010	HIPK3
DB12010	ICK
DB12010	IKBKB
DB12010	IKBKE
DB12010	INSR
DB12010	INSRR
DB12010	IRAK1
DB12010	IRAK3
DB12010	IRAK4
DB12010	ITK
DB12010	JAK2
DB12010	JAK3
DB12010	KDR
DB12010	SIK3
DB12010	KIT
DB12010	LATS1
DB12010	LCK
DB12010	LIMK1
DB12010	LIMK2
DB12010	LRRK2
DB12010	LTK
DB12010	LYN
DB12010	MAP2K2
DB12010	MAP2K3
DB12010	MAP2K5
DB12010	MAP2K6
DB12010	MAP3K1
DB12010	MAP3K10
DB12010	MAP3K11
DB12010	MAP3K12
DB12010	MAP3K13
DB12010	MAP3K15
DB12010	MAP3K2
DB12010	MAP3K3
DB12010	MAP3K4
DB12010	MAP3K6
DB12010	MAP3K9
DB12010	MAP4K1
DB12010	MAP4K2
DB12010	MAP4K3
DB12010	MAP4K4
DB12010	MAP4K5
DB12010	MAPK10
DB12010	MAPK13
DB12010	MAPK14
DB12010	MAPK15
DB12010	MAPK4
DB12010	MAPK7
DB12010	MAPK9
DB12010	MAPKAPK5
DB12010	MARK1
DB12010	MARK2
DB12010	MARK3
DB12010	MARK4
DB12010	CLASP1
DB12010	MAST1
DB12010	MATK
DB12010	MELK
DB12010	MERTK
DB12010	MINK1
DB12010	MKNK1
DB12010	MKNK2
DB12010	MST1R
DB12010	MUSK
DB12010	MYLK
DB12010	MYLK2
DB12010	MYLK3
DB12010	MYLK4
DB12010	MYO3A
DB12010	NEK1
DB12010	NEK11
DB12010	NEK2
DB12010	NEK3
DB12010	NEK4
DB12010	NEK5
DB12010	NEK9
DB12010	NTRK1
DB12010	NTRK2
DB12010	NTRK3
DB12010	NUAK1
DB12010	NUAK2
DB12010	OXSR1
DB12010	PAK1
DB12010	PAK2
DB12010	PAK3
DB12010	PAK4
DB12010	PAK6
DB12010	PAK5
DB12010	CDK16
DB12010	CDK17
DB12010	PDGFRA
DB12010	PDGFRB
DB12010	PDPK1
DB12010	CDK15
DB12010	PHKG1
DB12010	PI4KB
DB12010	PIK3C2B
DB12010	PIK3C2G
DB12010	PIK3CD
DB12010	PIK3CG
DB12010	PIM1
DB12010	PIM3
DB12010	PIP4K2B
DB12010	PIP4K2C
DB12010	PKMYT1
DB12010	PKN1
DB12010	PKN2
DB12010	PLK1
DB12010	PLK2
DB12010	PLK3
DB12010	PLK4
DB12010	PRKAA1
DB12010	PRKACB
DB12010	PRKCD
DB12010	PRKCE
DB12010	PRKCG
DB12010	PRKCI
DB12010	PRKCQ
DB12010	PRKD1
DB12010	PRKG2
DB12010	PRPF4B
DB12010	PTK2
DB12010	PTK2B
DB12010	PTK6
DB12010	RAF1
DB12010	RET
DB12010	RIOK1
DB12010	RIOK2
DB12010	RIOK3
DB12010	RIPK1
DB12010	RIPK2
DB12010	RIPK4
DB12010	ROCK2
DB12010	ROS1
DB12010	RPS6KA1
DB12010	RPS6KA3
DB12010	SBK1
DB12010	SBK3
DB12010	SGK3
DB12010	SIK1
DB12010	SIK2
DB12010	SLK
DB12010	SNRK
DB12010	SRC
DB12010	SRMS
DB12010	STK10
DB12010	STK16
DB12010	STK17A
DB12010	STK17B
DB12010	STK32A
DB12015	PIK3CA
DB12016	S1PR1
DB12018	CXCR4
DB12023	IL5RA
DB12023	FCGR3A
DB12034	APP
DB12061	DRD2
DB12061	DRD3
DB12061	DRD4
DB12061	HTR1A
DB12062	PLK1
DB12077	TNFRSF9
DB12093	DRD1
DB12093	DRD2
DB12095	TPH2
DB12095	TPH1
DB12098	GABBR1
DB12110	HTR2C
DB12114	EGFR
DB12116	AHR
DB12116	DNMT1
DB12116	DHFRL1
DB12118	ACVR2A
DB12119	IL1B
DB12121	SYK
DB12128	GHSR
DB12129	GSK3B
DB12130	ALK
DB12140	TNF
DB12140	IL1B
DB12140	IL6
DB12141	FLT3
DB12141	AXL
DB12141	ALK
DB12147	FGFR1
DB12147	FGFR2
DB12147	FGFR3
DB12147	FGFR4
DB12147	RET
DB12147	CSF1R
DB12147	PDGFRA
DB12147	PDGFRB
DB12147	KIT
DB12147	KDR
DB12157	NGF
DB12159	IL4R
DB12159	IL13
DB12159	IL4
DB12161	SLC18A2
DB12163	HTR2C
DB12163	HTR2A
DB12169	IL13
DB12177	HTR2A
DB12177	HTR2C
DB12189	ITGB7
DB12191	BCL2
DB12200	MET
DB12202	EGFR
DB12228	CALCRL
DB12228	CALCA
DB12228	CALCB
DB12235	ESR1
DB12235	ESR2
DB12239	CTSK
DB12240	CD79B
DB12248	ADRB2
DB12250	IGF1R
DB12255	EGLN1
DB12255	EGLN2
DB12255	EGLN3
DB12255	HIF1A
DB12255	EPAS1
DB12267	ALK
DB12267	EGFR
DB12267	ABL1
DB12267	IGF1R
DB12267	FLT3
DB12267	INSR
DB12267	MET
DB12267	ERBB4
DB12267	ERBB2
DB12271	CPN1
DB12271	CPN2
DB12274	APP
DB12278	CHRM1
DB12278	CHRM2
DB12278	CHRM3
DB12278	CHRM5
DB12278	CACNA1C
DB12278	ADRA1A
DB12278	CHRM4
DB12284	CHEK1
DB12285	BACE1
DB12305	SLC6A3
DB12305	SLC6A4
DB12305	SLC6A2
DB12307	HGF
DB12307	KDR
DB12317	ANGPT2
DB12317	VEGFA
DB12319	CYP2C9
DB12319	CYP2C19
DB12323	ABL1
DB12328	AHR
DB12332	PARP1
DB12332	PARP2
DB12332	PARP3
DB12334	TUBB1
DB12334	TUBB
DB12339	RRBP1
DB12339	NIP7
DB12340	BCL2
DB12340	BCL2L2
DB12340	BAD
DB12364	F10
DB12371	S1PR5
DB12371	S1PR1
DB12379	CYP1A1
DB12379	AHR
DB12418	CA3
DB12436	TACR1
DB12442	HSP90AA1
DB12445	PTGS1
DB12450	ESR1
DB12457	CALCRL
DB12458	GABRA1
DB12458	GABRB3
DB12458	GABRG2
DB12465	HTR2A
DB12478	DRD2
DB12478	DRD3
DB12483	PIK3CA
DB12483	PIK3CD
DB12489	FOLR1
DB12498	CCR4
DB12499	AR
DB12500	JAK2
DB12500	FLT3
DB12500	JAK1
DB12518	DRD2
DB12520	CCR2
DB12530	CD19
DB12532	GAST
DB12540	HTR1A
DB12543	OPRM1
DB12543	OPRK1
DB12543	OPRD1
DB12548	AGT
DB12548	EDNRA
DB12555	HTR2A
DB12556	AURKA
DB12565	HDAC1
DB12569	ADORA1
DB12579	DRD2
DB12582	NR1I2
DB12589	CD40
DB12597	ABL1
DB12598	F2
DB12598	F10
DB12598	F12
DB12598	PRSS1
DB12598	KLK1
DB12598	ICAM1
DB12610	EPHX2
DB12611	CHEK1
DB12612	S1PR1
DB12612	S1PR5
DB12622	ELANE
DB12637	NR3C1
DB12637	ADGRD1
DB12651	CASP8
DB12662	PPARG
DB12668	OPRD1
DB12668	OPRM1
DB12670	ADORA1
DB12688	CD22
DB12688	EEF2
DB12693	HTR2A
DB12695	ACTA2
DB12695	ACTB
DB12695	ATP5B
DB12695	ATP5I
DB12695	ATP5L
DB12695	CYB5B
DB12695	DIABLO
DB12695	FBXO41
DB12695	HNRNPF
DB12695	HNRNPK
DB12695	HSPA4
DB12695	HSPB1
DB12695	HSPE1
DB12695	HSPH1
DB12695	MT-ND1
DB12695	NUDC
DB12695	PAPPA
DB12695	PSMA3
DB12695	PSMC3
DB12695	RANBP1
DB12695	S100A10
DB12695	SF3A3
DB12695	SMARCE1
DB12695	SUCLG2
DB12695	TPD52L2
DB12695	TPM1
DB12695	TPM3
DB12695	TPM4
DB12695	TUBA1A
DB12695	TUBA3C
DB12695	TUBA4A
DB12695	TUBB1
DB12695	TUBB2A
DB12695	TUBB3
DB12695	TUBB4B
DB12695	TXN
DB12695	UCHL1
DB12695	USP14
DB12695	VCP
DB12695	VIM
DB12695	YWHAB
DB12695	YWHAE
DB12695	YWHAH
DB12695	YWHAQ
DB12695	YWHAZ
DB12698	CCR5
DB12698	CXCR4
DB12698	CD4
DB12702	HTR4
DB12709	CASP3
DB12713	SLC5A2
DB12713	SLC5A1
DB12715	CXCR4
DB12731	NAMPT
DB12733	GRM5
DB12741	CA9
DB12742	KIT
DB12742	MET
DB12742	RET
DB12742	PDGFRA
DB12742	FLT3
DB12742	RAD51
DB12747	TERT
DB12756	AURKB
DB12756	BAX
DB12764	SPHK2
DB12773	IFNA2
DB12783	DDC
DB12789	PTGDR2
DB12808	RARG
DB12808	RARB
DB12808	RARA
DB12816	ACHE
DB12816	BCL2
DB12816	XIAP
DB12816	ALPI
DB12831	KLKB1
DB12831	F2
DB12831	PLG
DB12836	PTGER4
DB12843	MMP9
DB12843	MMP2
DB12843	BCL2
DB12843	NGF
DB12843	CASP3
DB12843	CASP8
DB12843	EPHB2
DB12843	CXCL8
DB12843	EGF
DB12843	MTOR
DB12845	MSLN
DB12852	APH1A
DB12865	CASR
DB12872	F8
DB12872	COL1A1
DB12874	FLT3
DB12887	EZH2
DB12887	EZH1
DB12890	DRD1
DB12893	TACSTD2
DB12893	TOP1
DB12893	FUBP1
DB12917	IL17A
DB12917	IL17F
DB12941	AR
DB12941	PGR
DB12960	CCR5
DB12961	LTB4R
DB12961	LTB4R2
DB12961	PPARA
DB12965	CP
DB12965	ALB
DB12965	A2M
DB12978	CSF1R
DB12978	KIT
DB12978	FLT3
DB12978	PDGFRB
DB12980	NAMPT
DB13003	NR3C1
DB13007	NECTIN4
DB13009	AHR
DB13014	GSTA1
DB13014	GSTP1
DB13025	DRD2
DB13025	DRD3
DB13036	PTGDR2
DB13044	BCL2L1
DB13048	CASP3
DB13061	AURKA
DB13074	GHSR
DB13083	CYP26A1
DB13123	LGALS1
DB13125	MPL
DB13127	IL6
DB13133	F8
DB13133	COL1A1
DB13133	ASGR1
DB13133	LRP1
DB13139	ADRB2
DB13144	CSF3R
DB13146	SLC1A5
DB13146	SLC7A7
DB13146	SLC7A3
DB13146	GRIA1
DB13146	GRIA2
DB13146	GRIA3
DB13146	GRIA4
DB13149	F5
DB13149	F10
DB13149	PROC
DB13150	F3
DB13150	F10
DB13150	F9
DB13151	F10
DB13151	F2
DB13151	FGA
DB13151	FGB
DB13151	F13A1
DB13151	F5
DB13151	F8
DB13151	F7
DB13152	F10
DB13152	F11
DB13152	F7
DB13152	F8
DB13152	F2
DB13152	LRP1
DB13152	GGCX
DB13154	SCN4A
DB13155	AR
DB13158	NR3C1
DB13161	SMN2
DB13164	EGFR
DB13165	ROCK1
DB13165	ROCK2
DB13166	ACE
DB13167	PTGS2
DB13170	GUCY1A2
DB13173	IGF2R
DB13174	NR1H3
DB13174	NR1H2
DB13174	ALOX5
DB13179	NR1I2
DB13191	GAMT
DB13191	SLC6A8
DB13191	CKM
DB13191	CKMT1A
DB13191	CKMT2
DB13191	CKB
DB13192	F9
DB13192	F10
DB13200	CSF3R
DB13242	SERPINE1
DB13257	HBA1
DB13310	ESR1
DB13310	ESR2
DB13346	PTGS1
DB13346	PTGS2
DB13346	HDAC6
DB13346	HDAC10
DB13501	PTGS1
DB13501	PTGS2
DB13503	ACHE
DB13520	SCN2A
DB13581	CHRM1
DB13581	CHRM2
DB13581	CHRM3
DB13581	CHRM4
DB13581	CHRM5
DB13615	TLR4
DB13615	NOD2
DB13624	ADRB2
DB13720	CHRM3
DB13729	PRSS1
DB13729	TMPRSS2
DB13729	ST14
DB13729	CCK
DB13746	CACNA1A
DB13751	HSD11B1
DB13751	TNF
DB13751	CASP3
DB13751	LPL
DB13760	HRH2
DB13781	ADRB1
DB13783	PTGS1
DB13783	PTGS2
DB13800	CALM1
DB13800	CASQ1
DB13800	CALB2
DB13857	PGR
DB13867	NR3C1
DB13867	PGR
DB13867	PLA2G4A
DB13867	NR3C2
DB13869	ESR2
DB13869	ESR1
DB13873	PPARA
DB13873	MMP25
DB13873	PPARG
DB13873	PPARD
DB13873	NR1I2
DB13874	IDH2
DB13875	HNMT
DB13876	MAOA
DB13877	PARP1
DB13881	CD19
DB13884	F10
DB13893	PLA2G10
DB13894	PLA2G10
DB13908	SCN2A
DB13914	SLC10A2
DB13915	CD19
DB13919	AGTR1
DB13923	F9
DB13923	F10
DB13925	SSTR2
DB13926	NTRK1
DB13928	GLP1R
DB13929	OXTR
DB13929	AVPR1A
DB13930	MAPK3
DB13930	MAPK1
DB13931	ROCK1
DB13931	ROCK2
DB13931	SLC6A2
DB13932	RPE65
DB13933	F7
DB13933	F8
DB13933	F10
DB13934	AR
DB13940	HTR2A
DB13940	HTR2C
DB13943	AR
DB13943	ESR1
DB13943	NR3C2
DB13944	AR
DB13944	ESR1
DB13944	NR3C2
DB13946	AR
DB13948	HTR2A
DB13949	TFRC
DB13951	AR
DB13951	HSD17B1
DB13951	ESR1
DB13951	NR3C2
DB13952	ESR1
DB13952	ESR2
DB13952	NR1I2
DB13952	CHRNA4
DB13952	NCOA2
DB13952	GPER1
DB13952	MT-ATP6
DB13952	BECN1
DB13952	HSD17B2
DB13952	ESRRG
DB13953	ESR1
DB13953	ESR2
DB13953	NR1I2
DB13953	CHRNA4
DB13953	NCOA2
DB13953	GPER1
DB13953	MT-ATP6
DB13953	BECN1
DB13953	HSD17B2
DB13953	ESRRG
DB13954	ESR1
DB13954	ESR2
DB13954	NR1I2
DB13954	CHRNA4
DB13954	NCOA2
DB13954	GPER1
DB13954	MT-ATP6
DB13954	BECN1
DB13954	HSD17B2
DB13954	ESRRG
DB13955	ESR1
DB13955	ESR2
DB13955	NR1I2
DB13955	CHRNA4
DB13955	NCOA2
DB13955	GPER1
DB13955	MT-ATP6
DB13955	BECN1
DB13955	HSD17B2
DB13955	ESRRG
DB13956	ESR1
DB13956	ESR2
DB13956	NR1I2
DB13956	CHRNA4
DB13956	NCOA2
DB13956	GPER1
DB13956	MT-ATP6
DB13956	BECN1
DB13956	HSD17B2
DB13956	ESRRG
DB13961	DGAT2
DB13961	PTGS2
DB13961	FFAR4
DB13961	SREBF1
DB13961	PPARA
DB13961	PPARG
DB13961	PPARD
DB13967	ALB
DB13978	SIRT1
DB13979	Q14081
DB13985	SSTR2
DB13985	SSTR1
DB13985	SSTR3
DB13985	SSTR4
DB13985	SSTR5
DB13988	HTR7
DB13994	GABRA3
DB13994	GABRA2
DB13995	FTL
DB13995	FTH1
DB13995	HBA1
DB13995	HBB
DB13996	ATP1A1
DB13998	F10
DB13998	F9
DB13998	VWF
DB13998	PHYH
DB13998	ASGR2
DB13998	HSPA5
DB13998	CALR
DB13998	CANX
DB13998	LMAN1
DB13998	LRP1
DB13998	MCFD2
DB13999	F10
DB13999	F9
DB13999	VWF
DB13999	PHYH
DB13999	ASGR2
DB13999	HSPA5
DB13999	CALR
DB13999	CANX
DB13999	LMAN1
DB13999	LRP1
DB13999	MCFD2
DB14001	SEC14L3
DB14001	SEC14L2
DB14001	NR1I2
DB14001	PRKCB
DB14001	ALOX5
DB14001	PRKCA
DB14002	SEC14L3
DB14002	SEC14L2
DB14002	NR1I2
DB14002	PRKCB
DB14002	ALOX5
DB14002	PRKCA
DB14006	PCYT1B
DB14006	ACHE
DB14006	PCYT1A
DB14006	PLD2
DB14006	BCHE
DB14006	PLD1
DB14006	CHRNA7
DB14009	CNR1
DB14009	CNR2
DB14009	GPR12
DB14009	GLRA1
DB14009	GLRA3
DB14009	GPR18
DB14009	GPR55
DB14009	HTR1A
DB14009	HTR2A
DB14009	CHRNA7
DB14009	OPRD1
DB14009	OPRM1
DB14009	PPARG
DB14009	TRPV1
DB14009	CACNA1G
DB14009	CACNA1H
DB14009	CACNA1I
DB14009	TRPA1
DB14009	TRPM8
DB14009	TRPV2
DB14009	TRPV3
DB14009	TRPV4
DB14009	VDAC1
DB14009	NAPEPLD
DB14009	NAAA
DB14009	AANAT
DB14009	PLA2G1B
DB14009	SOD1
DB14009	FAAH
DB14009	CAT
DB14009	CRYZ
DB14009	SMPD1
DB14009	GPX1
DB14009	GSR
DB14009	HMGCR
DB14009	IDO1
DB14009	PTGS1
DB14009	PTGS2
DB14009	CYP17A1
DB14009	ACAT1
DB14010	HTR1A
DB14010	HTR2A
DB14011	CNR1
DB14011	CNR2
DB14011	GPR12
DB14011	GLRA1
DB14011	GLRA3
DB14011	GPR18
DB14011	GPR55
DB14011	HTR1A
DB14011	HTR2A
DB14011	CHRNA7
DB14011	OPRD1
DB14011	OPRM1
DB14011	PPARG
DB14011	TRPV1
DB14011	CACNA1G
DB14011	CACNA1H
DB14011	CACNA1I
DB14011	TRPA1
DB14011	TRPM8
DB14011	TRPV2
DB14011	TRPV3
DB14011	TRPV4
DB14011	VDAC1
DB14011	PTGS1
DB14011	PTGS2
DB14011	ACAT1
DB14011	CYP17A1
DB14011	HMGCR
DB14011	GSR
DB14011	GPX1
DB14011	IDO1
DB14011	AANAT
DB14011	CYP1B1
DB14011	CYP3A5
DB14011	CYP2D6
DB14011	CYP1A2
DB14011	CYP1A1
DB14011	CYP3A7
DB14011	CRYZ
DB14011	CAT
DB14011	FAAH
DB14011	SOD1
DB14011	NAAA
DB14012	FGF23
DB14013	NR1D1
DB14013	NR1D2
DB14014	NR1D2
DB14014	NR1D1
DB14017	SF3B1
DB14019	TACR1
DB14027	GLP1R
DB14034	PPARG
DB14039	CALCRL
DB14040	CALCA
DB14040	CALCB
DB14041	CALCA
DB14041	CALCB
DB14042	CALCA
DB14042	CALCB
DB14050	TRPV1
DB14050	TRPV2
DB14050	TRPA1
DB14050	DAGLA
DB14061	ABCB1
DB14062	ABCB1
DB14063	ABCB1
DB14064	ABCB1
DB14065	ABCB1
DB14066	ABCB1
DB14067	ABCB5
DB14067	ABCB1
DB14068	ABCB1
DB14069	ABCB1
DB14070	ABCB1
DB14071	ABCB1
DB14072	ABCB1
DB14083	CATSPER1
DB14109	GAA
DB14123	TRPM8
DB14132	ADORA2A
DB14146	OPRM1
DB14146	OPRD1
DB14146	OPRK1
DB14185	DRD2
DB14185	HTR1A
DB14185	HTR2A
DB14185	HTR1B
DB14185	HTR1D
DB14185	HTR1E
DB14185	DRD1
DB14185	DRD5
DB14185	DRD3
DB14185	DRD4
DB14185	HTR2C
DB14185	HTR3A
DB14185	HTR6
DB14185	HTR7
DB14185	HRH1
DB14185	ADRA1A
DB14185	ADRA1B
DB14185	ADRA2A
DB14185	ADRA2B
DB14185	ADRA2C
DB14185	CHRM1
DB14185	CHRM2
DB14185	CHRM3
DB14185	CHRM4
DB14185	CHRM5
DB14481	CASR
DB14481	CALR
DB14481	CIB1
DB14481	PDCD6
DB14481	SRI
DB14481	CHP1
DB14481	SPARC
DB14481	CANX
DB14481	FBN2
DB14481	S100B
DB14481	CASQ2
DB14481	RGN
DB14481	PEF1
DB14481	S100A6
DB14481	TPT1
DB14481	CIB2
DB14481	S100A13
DB14481	CASQ1
DB14481	NUCB1
DB14481	NUCB2
DB14481	CALM1
DB14481	FBN3
DB14481	GCA
DB14481	CADPS
DB14481	CALM2
DB14481	CALM3
DB14481	S100A16
DB14481	CALB2
DB14481	CAPS
DB14481	CADPS2
DB14481	CALR3
DB14481	NRXN1
DB14481	NCS1
DB14487	BDKRB1
DB14487	MGMT
DB14487	ALDOA
DB14487	EEF1A1
DB14487	ENO1
DB14487	GAPDHS
DB14487	NME1
DB14487	P4HB
DB14487	PDIA3
DB14487	PRDX1
DB14487	PSPH
DB14487	TPI1
DB14487	TUFM
DB14487	ESR1
DB14487	IL3
DB14487	MT2A
DB14487	CCS
DB14487	HDAC1
DB14487	HDAC4
DB14487	MPG
DB14487	SEMG1
DB14487	SOD1
DB14487	HDAC8
DB14487	SIVA1
DB14487	GLRA1
DB14487	MDM2
DB14487	INS
DB14487	UTRN
DB14487	ASPA
DB14487	S100A8
DB14487	S100A9
DB14487	MMP9
DB14487	TP73
DB14487	S100A2
DB14487	TP53
DB14487	MT3
DB14487	PDCD6
DB14487	DAND5
DB14487	MT1A
DB14487	A1BG
DB14487	A2M
DB14487	AGT
DB14487	AHSG
DB14487	APCS
DB14487	APOA1
DB14487	APOA2
DB14487	APOA4
DB14487	APOBR
DB14487	APOE
DB14487	APOL1
DB14487	C1QB
DB14487	C1QC
DB14487	C1R
DB14487	C1S
DB14487	C3
DB14487	C4B
DB14487	C4BPA
DB14487	C4BPB
DB14487	C5
DB14487	BRCC3
DB14487	C8A
DB14487	C8B
DB14487	C8G
DB14487	CFB
DB14487	CFH
DB14487	CFI
DB14487	CLU
DB14487	CP
DB14487	CPN1
DB14487	CPN2
DB14487	DCD
DB14487	DSP
DB14487	F12
DB14487	F13B
DB14487	F2
DB14487	FCN3
DB14487	FGA
DB14487	FN1
DB14487	GSN
DB14487	HBA1
DB14487	HBB
DB14487	HPR
DB14487	HRNR
DB14487	IGFALS
DB14487	IGHA1
DB14487	IGHM
DB14487	IGKV1-17
DB14487	P01619
DB14487	IGLV3-21
DB14487	ITIH1
DB14487	ITIH2
DB14487	ITIH3
DB14487	ITIH4
DB14487	JCHAIN
DB14487	JUP
DB14487	KLKB1
DB14487	KNG1
DB14487	KRT1
DB14487	KRT10
DB14487	KRT14
DB14487	KRT16
DB14487	KRT2
DB14487	KRT5
DB14487	KRT6A
DB14487	KRT9
DB14487	ORM2
DB14487	PGLYRP2
DB14487	PON1
DB14487	PZP
DB14487	S100A7
DB14487	SEPP1
DB14487	SERPINA1
DB14487	SERPINA3
DB14487	SERPINA4
DB14487	SERPINA6
DB14487	SERPIND1
DB14487	SHBG
DB14487	TF
DB14487	TTR
DB14487	VTN
DB14487	APLP1
DB14487	APLP2
DB14487	APP
DB14487	PARP1
DB14488	TFRC
DB14488	EGLN1
DB14488	HDAC8
DB14488	AHSP
DB14488	HBA1
DB14488	FXN
DB14488	FTH1
DB14488	FEN1
DB14488	NEIL1
DB14488	NEIL2
DB14488	POLB
DB14488	CP
DB14488	TF
DB14489	TFRC
DB14489	EGLN1
DB14489	HDAC8
DB14489	AHSP
DB14489	HBA1
DB14489	FXN
DB14489	FTH1
DB14489	FEN1
DB14489	NEIL1
DB14489	NEIL2
DB14489	POLB
DB14489	CP
DB14489	TF
DB14490	TFRC
DB14490	EGLN1
DB14490	HDAC8
DB14490	AHSP
DB14490	HBA1
DB14490	FXN
DB14490	FTH1
DB14490	FEN1
DB14490	NEIL1
DB14490	NEIL2
DB14490	POLB
DB14490	CP
DB14490	TF
DB14491	TFRC
DB14491	EGLN1
DB14491	HDAC8
DB14491	AHSP
DB14491	HBA1
DB14491	FXN
DB14491	FTH1
DB14491	FEN1
DB14491	NEIL1
DB14491	NEIL2
DB14491	POLB
DB14491	CP
DB14491	TF
DB14498	ATP1A1
DB14499	ATP1A1
DB14500	ATP1A1
DB14501	TFRC
DB14501	EGLN1
DB14501	HDAC8
DB14501	AHSP
DB14501	HBA1
DB14501	FXN
DB14501	FTH1
DB14501	FEN1
DB14501	NEIL1
DB14501	NEIL2
DB14501	POLB
DB14501	CP
DB14501	TF
DB14507	IMPA2
DB14507	IMPA1
DB14507	GSK3B
DB14507	GRIA3
DB14508	IMPA2
DB14508	IMPA1
DB14508	GSK3B
DB14508	GRIA3
DB14509	IMPA2
DB14509	IMPA1
DB14509	GSK3B
DB14509	GRIA3
DB14512	NR3C1
DB14512	PGR
DB14514	ATP1A1
DB14515	ATP1A1
DB14517	TF
DB14517	ATP1A1
DB14517	KLK1
DB14517	APP
DB14518	TF
DB14518	ATP1A1
DB14518	KLK1
DB14518	APP
DB14520	TFRC
DB14526	CYB5A
DB14527	CYB5A
DB14528	CYB5A
DB14529	CYB5A
DB14530	CYB5A
DB14533	BDKRB1
DB14533	MGMT
DB14533	ALDOA
DB14533	EEF1A1
DB14533	ENO1
DB14533	GAPDHS
DB14533	NME1
DB14533	P4HB
DB14533	PDIA3
DB14533	PRDX1
DB14533	PSPH
DB14533	TPI1
DB14533	TUFM
DB14533	ESR1
DB14533	IL3
DB14533	MT2A
DB14533	CCS
DB14533	HDAC1
DB14533	HDAC4
DB14533	MPG
DB14533	SEMG1
DB14533	SOD1
DB14533	HDAC8
DB14533	SIVA1
DB14533	GLRA1
DB14533	MDM2
DB14533	INS
DB14533	UTRN
DB14533	ASPA
DB14533	S100A8
DB14533	S100A9
DB14533	MMP9
DB14533	TP73
DB14533	S100A2
DB14533	TP53
DB14533	MT3
DB14533	MT1A
DB14533	A2M
DB14533	AHSG
DB14533	APOA1
DB14533	APOBR
DB14533	APOE
DB14533	APOL1
DB14533	C1QB
DB14533	C1QC
DB14533	C1R
DB14533	C1S
DB14533	C3
DB14533	C4B
DB14533	C4BPA
DB14533	C4BPB
DB14533	C5
DB14533	BRCC3
DB14533	CFH
DB14533	CLU
DB14533	CP
DB14533	CPN1
DB14533	CPN2
DB14533	DCD
DB14533	FGA
DB14533	FN1
DB14533	HBA1
DB14533	HBB
DB14533	HP
DB14533	IGFALS
DB14533	ITIH1
DB14533	ITIH2
DB14533	ITIH3
DB14533	ITIH4
DB14533	JCHAIN
DB14533	KLKB1
DB14533	KNG1
DB14533	KRT9
DB14533	ORM2
DB14533	PGLYRP2
DB14533	PON1
DB14533	PZP
DB14533	S100A7
DB14533	SEPP1
DB14533	SERPINA1
DB14533	SERPINA3
DB14533	SERPINA6
DB14533	SERPIND1
DB14533	SHBG
DB14533	TF
DB14533	TTR
DB14533	VTN
DB14533	APLP1
DB14533	APLP2
DB14533	APP
DB14533	PARP1
DB14533	APOB
DB14533	HPX
DB14533	HRG
DB14533	F11
DB14533	APOBEC1
DB14533	SEMG2
DB14538	ANXA1
DB14538	NR3C1
DB14538	HSD11B2
DB14538	HSD3B1
DB14539	ANXA1
DB14539	NR3C1
DB14539	HSD11B2
DB14539	HSD3B1
DB14540	ANXA1
DB14540	NR3C1
DB14540	HSD11B2
DB14540	HSD3B1
DB14541	ANXA1
DB14541	NR3C1
DB14541	HSD11B2
DB14541	HSD3B1
DB14542	ANXA1
DB14542	NR3C1
DB14542	HSD11B2
DB14542	HSD3B1
DB14543	ANXA1
DB14543	NR3C1
DB14543	HSD11B2
DB14543	HSD3B1
DB14544	ANXA1
DB14544	NR3C1
DB14544	HSD11B2
DB14544	HSD3B1
DB14548	BDKRB1
DB14548	MGMT
DB14548	ALDOA
DB14548	EEF1A1
DB14548	ENO1
DB14548	GAPDHS
DB14548	NME1
DB14548	P4HB
DB14548	PDIA3
DB14548	PRDX1
DB14548	PSPH
DB14548	TPI1
DB14548	TUFM
